OrderID,CustomerID,Sales,TransactionDate
01145JVMATB,MORRC86583,255.7,2015-01-14
01145JVMBKD,ABUGW86680,856,2015-01-14
01145M4MAOC,BJURS65778,1603.9,2015-01-14
0114507MBSI,BENE75L,440.4,2015-01-14
01145M5MAFZA,HAZAB67180,171.1,2015-01-14
01145M6LWSV,PAULR82082,69,2015-01-14
01145NVLWWI,GRIFD89717,210.9,2015-01-14
01145NVLXGN,GOETR79700,628.9,2015-01-14
01145NVLYRC,CARRD90831,234.6,2015-01-14
01145NVMCVH,SULEE86940,187.9,2015-01-14
01145R3LWWX,DARR34,81,2015-01-14
01145R3LWXC,TENND86090,571.3,2015-01-14
011450JMCXF,BRYAA86925,152.2,2015-01-14
011450PLXCF,HAMIJ86109,826.7,2015-01-14
011450PLXZV,JOHNJ34714,234.7,2015-01-14
011450PLZLQ,HOWLR85988,622.4,2015-01-14
011450PMADK,MILLJ86497,403.1,2015-01-14
01145EVMAYI,LYDIK87264,485.5,2015-01-14
01145E1LZST,WILLL89825,192.6,2015-01-14
01145K3LXYL,GEORS86208,365.7,2015-01-14
01145L2MBIA,DEEGK85100,246.3,2015-01-14
01145L2MBKF,DEEGK85100,131.4,2015-01-14
01145L3MCUK,SCOTB86932,648,2015-01-14
01145L4LYGN,BERAJ86242,92.2,2015-01-14
01145L4LYJO,SAIYS29997,10.5,2015-01-14
01145L4LYLU,MACNS86271,15.7,2015-01-14
01145L4LYPU,RODNO82880,15.7,2015-01-14
01145FVLXHX,MILLC11266,198,2015-01-14
01145FVMBNN,MCGLN86693,51.4,2015-01-14
01145FVMCCH,DEWAS61519,271.8,2015-01-14
01145FVMCKY,SAEEA86842,712.6,2015-01-14
01145FVMCOK,GUARS27452,342.4,2015-01-14
01145F2LZJCA,SCALM70404,83.1,2015-01-14
01145H6MAHP,CABER86515,65.3,2015-01-14
01145C4LYHW,ANNAJ93736,191.4,2015-01-14
01145E7MBIN,SOLOK86655,96.2,2015-01-14
01145E7MBKX,VISEG86635,74.9,2015-01-14
01145H9MBDF,MEDIG86636,196,2015-01-14
01145K5LYUE,MADEM86312,2302.5,2015-01-14
01145K5LYWL,MCGRD66063,91.8,2015-01-14
01145N4MCDA,WEINE66992,119,2015-01-14
01145RVLXCB,SANTJ862Z6,239.4,2015-01-14
01145RVLYHX,HUSSH86255,1026,2015-01-14
01145RVLZHS,MOOR103G,193.3,2015-01-14
01145RVMBGU,HERMM10135,247.3,2015-01-14
11064E1RTPO,SHEAD99589,1508.2,2015-01-14
01015EVINZF,TEDEJ68687,735.9,2015-01-14
01015E5ILWE,ORAMD28247,1057.1,2015-01-14
01015E5IMMWA,FORDC72770,682.7,2015-01-14
01015E5INCJ,SAULR72896,4242.5,2015-01-14
01015F2IKOC,SWARN72370,453.6,2015-01-14
01015F3ILXD,LELLJ72642,785.4,2015-01-14
01015H5INND,POWEJ73028,960.3,2015-01-14
01015H5INNDA,POWEJ73028,812.7,2015-01-14
01025T2IWVSA,NASHJ74535,301.4,2015-01-14
010250CIXOSA,LEMEA65196,645.7,2015-01-14
010250TIWSI,GOODJ81293,813.7,2015-01-14
01035H4JCXB,RACH4,2009,2015-01-14
01035E1JHKG,TOMAL76636,1097.8,2015-01-14
01035E1JHLC,TOMAL93112,2297.3,2015-01-14
01035K5JBAL,GOODB75385,972,2015-01-14
01035I4JFMJ,MCGUL76261,2074.7,2015-01-14
01035I4JFPA,ABDUE71866,1899.9,2015-01-14
01035I4JFQY,ABDUE71866,716.8,2015-01-14
01035A1JBGM,MARTL22811,1451.5,2015-01-14
01035L4JDSIA,SANTU75868,667.8,2015-01-14
01035H9IZTH,SAMPA25022,1034.3,2015-01-14
01035H8JCJQ,HASLR12724,1966.1,2015-01-14
01035I3JDWP,PAULT75952,764.8,2015-01-14
01045C5JLPNA,RACC5,400,2015-01-14
01035T2JGBK,CARPA76332,816.1,2015-01-14
01045H3JNCMA,WALLW77943,414.8,2015-01-14
01045E4JLYV,LUCCK77666,4720.7,2015-01-14
01045P6JLTTA,REGGM77544,396.2,2015-01-14
01045P6JMHC,ISENL77741,1782.9,2015-01-14
01045N1JLUB,EAISK59698,4241.1,2015-01-14
01045N2JJYT,AMBRT41825,2652.5,2015-01-14
01045I9JJVX,DANIS77171,1620.6,2015-01-14
01045K1JLZSA,SANDA77686,475.9,2015-01-14
01045K1JMMU,DELOB70572,1445.8,2015-01-14
01045D2JNHAA,SHAHA52075,181.3,2015-01-14
01045L1JHYCA,TALEA76776,979.6,2015-01-14
01045T2JMPT,WOOLZ62527,704.4,2015-01-14
01045W2JHMI,CINEJ76667,1062.4,2015-01-14
01045W2JHZO,MARIF99707,1063.4,2015-01-14
0104502JJYL,PETTD77183,904.8,2015-01-14
01045C4JKLU,PEPED48436,2308.4,2015-01-14
010450HJIVE,STON914,520.9,2015-01-14
010450HJJBD,MANKL19609,728.4,2015-01-14
010450PJNYC,BAILN78131,2126.8,2015-01-14
01045T2JIKNA,SCHAE17559,609.6,2015-01-14
01045T2JJMZA,PANDA77098,890.5,2015-01-14
10174E9LNAP,RADIJ76078,3839.1,2015-01-14
01055A1JRJM,DZIAG96512,420.1,2015-01-14
01055E3JSXA,RINGS16439,69.4,2015-01-14
01055E4JUXC,SIGNR79082,2384.2,2015-01-14
01055H5JOTZ,FAGAM78235,901.6,2015-01-14
01055H5JPPSA,COCCJ65353,1896.6,2015-01-14
0104509JNER,KAINK77933,3564.7,2015-01-14
0105508JQKRA,DORSM83334,670.7,2015-01-14
0105508JTUU,STAFG78853,6494,2015-01-14
01055W2JRQC,SHAPE44439,887.3,2015-01-14
01055M3JRKV,BOLDD78553,1913.5,2015-01-14
01045H9JNYW,PALMD78139,1664.6,2015-01-14
01055P6JSIO,HOOKP78663,3092.5,2015-01-14
01055P6JSIOA,HOOKP78663,2835.1,2015-01-14
0106508JYQV,SAVIB79437,2157.3,2015-01-14
0106508JYRP,SAVIB79437,286.2,2015-01-14
01065R2JZOM,TUBES79521,2737.7,2015-01-14
01065R2JZQH,TUBES79521,321.4,2015-01-14
01065R2JZQHA,TUBES79521,322.9,2015-01-14
01055M2JSBT,CARRD49458,1209.1,2015-01-14
01055R2JUKD,BAROD78917,246.2,2015-01-14
01065W2KATO,SMELI26098,235.2,2015-01-14
01075C3KCZE,FORBJ30378,775.3,2015-01-14
01075C3KFSG,BEAUR97261,1291,2015-01-14
01075E5KDTV,PANTG80017,620.5,2015-01-14
01075E6KHFE,PRYOJ52649,1505.5,2015-01-14
01075G1KGUG,GRANG41830,1066.9,2015-01-14
01075G1KHEU,MIGUD78111,87.1,2015-01-14
01075W2KDZKA,DEEND33755,64.7,2015-01-14
01075W2KEJH,OSULD60290,792.9,2015-01-14
01065E2JZLYA,PROSA63647,423.1,2015-01-14
01075G4KDVG,PINES22434,952.6,2015-01-14
01075H5KFKT,ZITOJ80251,431.2,2015-01-14
01075H6KDLK,SAINC79984,283.1,2015-01-14
0107507KCNI,ROBIR79876,489.3,2015-01-14
0107507KCOU,ROBIR79876,806.4,2015-01-14
0107508KDEA,VANRB33844,1492.3,2015-01-14
01075PVKFEK,WHITE80220,681.1,2015-01-14
01075R2KCYR,FREYT79916,731.2,2015-01-14
01075R2KCYRA,FREYT79916,570.2,2015-01-14
01075W2KFIP,ROBIE57559,146.8,2015-01-14
01105N1LCBK,ALBID68497,400.1,2015-01-14
01105P3KTZC,TAYLH81863,5056.2,2015-01-14
01105P3KXDX,CASSS82291,1263.5,2015-01-14
01105I2LBVG,GALIJ170Z3,3600.2,2015-01-14
01105I2LCCY,TORRC83127,1065.9,2015-01-14
01105I2LDGF,SUMPS13826,342.2,2015-01-14
01105I2LDGO,SALEM83290,2350,2015-01-14
01105I2LDGT,SUMPS13826,1409.9,2015-01-14
01105I2LDKJ,SUMPS13826,644.3,2015-01-14
01105MVKZTL,MOREM28305,1164.5,2015-01-14
01105MVKZXF,MOREM28305,1157.5,2015-01-14
01105MVLAGE,BRANB30163,488.2,2015-01-14
01105N3KXDK,DINEB82303,1728.1,2015-01-14
01105N3KYLW,EIGES82521,310.3,2015-01-14
01105N3LAAB,SPRAJ82786,3053.8,2015-01-14
01105N3LCDS,SINGD81398,3001.3,2015-01-14
01105P2KVCU,BUTLB82002,2313.9,2015-01-14
01105P2LABN,GIARA82787,598.9,2015-01-14
01105R3LEBX,KUMAA78723,817.3,2015-01-14
01105D2KUKR,WARDD81935,1329,2015-01-14
01105D2KVAO,KOREM82022,999,2015-01-14
01105D2KVOK,HOLLJ27797,233,2015-01-14
01105D2KVOKA,HOLLJ27797,9.9,2015-01-14
01105E2KXKU,ACQUA90684,272.1,2015-01-14
01105E2LAFV,VOGEK82828,824.9,2015-01-14
01105E2LAGK,SOLLS13174,2982,2015-01-14
01105E5KVAR,WARZL39025,263.7,2015-01-14
01105E5KVSC,WARDR45633,291,2015-01-14
01105E5KVSE,KEGHL43249,94.2,2015-01-14
01105E5KWII,ZIELJ82185,1232.1,2015-01-14
01105P3KZEV,MALLA82611,1620.6,2015-01-14
01105P3LASP,GOFFJ69405,820.4,2015-01-14
01105P5LBUN,BRANM93297,1959.9,2015-01-14
01105P5LDNE,WEILD83337,976.3,2015-01-14
01105R3KYUA,ZIMMC82574,3268,2015-01-14
01105R3KZHH,MERRD82660,1922.3,2015-01-14
01105R3KZIF,FIORJ82595,1292.5,2015-01-14
01105R3KZZI,MERG73O,5243.4,2015-01-14
01105R3LABU,FLORE13180,2969.8,2015-01-14
01105R3LACJ,MARSS82800,1131.8,2015-01-14
01105R3LALQ,MURRJ82861,3315.6,2015-01-14
01105R3LAUF,CLINS82910,1348.9,2015-01-14
01105R3LBJP,WOODD22634,1009.7,2015-01-14
01105R3LBJPA,WOODD22634,1116.8,2015-01-14
01105R3LBXY,SHOWJ95750,1743.7,2015-01-14
01105R3LCHA,CASA13L,2114.6,2015-01-14
01105R3LCVE,CRUIB83234,1446.1,2015-01-14
01105R3LDGI,DINSM636Z9,2266.9,2015-01-14
01105R3LDLH,ALES71T,1279.8,2015-01-14
0110507KUFL,WILKJ33865,942.9,2015-01-14
0110507KYUC,LENHJ15411,977.8,2015-01-14
0110507LBYY,MOULD83089,3482.9,2015-01-14
0110509KVZS,SHEAR22339,1144.8,2015-01-14
01105C2LBUD,BORGW19006,723.1,2015-01-14
01105C3KUBC,TOTHB21283,65.5,2015-01-14
01105C3KXGE,MOTOS50265,168,2015-01-14
01105C3KXSD,LABRJ27062,308.8,2015-01-14
01105C3KXVM,PUNSC82401,1728,2015-01-14
01105C3KYSX,PLUDE22697,1999.3,2015-01-14
01105C5KUFB,KEENM91474,510.4,2015-01-14
01105E5KWRK,SALEP62437,1360,2015-01-14
01105G4LBBZ,MISTS15915,294,2015-01-14
01105G4LBEI,LEWIT43057,810,2015-01-14
01105G5KWTS,HARRS82225,2762.2,2015-01-14
01105H5KVFW,MANJB94115,714.2,2015-01-14
01105H5KWES,LANDP71098,2659.1,2015-01-14
01105H5KWEZ,LANDP71098,1379.1,2015-01-14
01105H5KXLW,ARROL69349,1194.8,2015-01-14
01105H5KYIY,MAFFG82485,4176.6,2015-01-14
01105H5KYOS,JOSED90592,1463.1,2015-01-14
01105H5LAAR,CARLG92201,2031.2,2015-01-14
01105H5LAOO,GURWF33647,2421.2,2015-01-14
01105I7LBXQ,FUENE38214,1433.9,2015-01-14
01105I7LCQX,SANCH38008,2926.5,2015-01-14
01105I7LCWA,SANCH83237,2980.9,2015-01-14
01105KVKXCV,ERB9L78664,613.7,2015-01-14
01105KVKXDA,ERB9L78664,742,2015-01-14
01105KVLDQH,BAXTG83365,662.5,2015-01-14
01105K7KVDJ,KUBEL61686,95.3,2015-01-14
01105K7KWUQ,MILLA82248,2515.4,2015-01-14
01105K7KWXP,SCHAL77175,954,2015-01-14
01105K7KYWO,PELUL46686,2071.1,2015-01-14
01105NVLCGT,ESCOS83151,2126.9,2015-01-14
01105NVLCOT,BERNJ14712,554,2015-01-14
01105D1KVZP,EATOJ82118,593,2015-01-14
01105D1KWDA,LEPON82174,269,2015-01-14
01105D1KXQL,RAYNM90994,2243.9,2015-01-14
01105D1LCCZ,AMMIR83108,3161.9,2015-01-14
01105D1LDMS,LAWSA83330,2488.4,2015-01-14
01105E5KWXH,HYMAR40413,6330.1,2015-01-14
01105E5KXCT,FERRA82293,540.3,2015-01-14
01105E5KXWH,LOPIG82413,1200.4,2015-01-14
01105E5KYBM,BREWA95822,758.5,2015-01-14
01105E5KYIT,CUTTD82444,4509.9,2015-01-14
01105E5KYJF,KARRR87748,813.2,2015-01-14
01105E5KYRR,FOXSA82546,922.3,2015-01-14
01105E5KYVH,CELEF82579,1994.9,2015-01-14
01105E5KZHQ,JACOV60446,780,2015-01-14
01105E5KZKB,YAGIF32684,141.2,2015-01-14
01105E6LDXP,LUBIM10815,2167.7,2015-01-14
01105E7KWTX,REIDL82250,2740.2,2015-01-14
01105E7KZHI,KILLR82663,1801.8,2015-01-14
01105R3KUTL,JABAT57212,1414.7,2015-01-14
01105T2LDVB,BOMBM83395,1311.2,2015-01-14
01105W2KTCR,ASKEJ64579,372.2,2015-01-14
01105W2KTCU,REISE80918,179.1,2015-01-14
01105W2KTCX,KNEAN15919,494.3,2015-01-14
011050TLDPC,ZUPAT83340,1423.4,2015-01-14
0110503KYCP,BALOS82445,4822.2,2015-01-14
0110503KYER,GIORA35603,190.1,2015-01-14
0110503KZXN,ROSE2585,524.8,2015-01-14
01115C2LJTQ,ZAKZB84579,7269,2015-01-14
01105E3KYIW,BORGA12171,722.3,2015-01-14
01105E3KYVE,RAHFH82584,571.4,2015-01-14
01105E3KZKS,IACOM82686,1455.2,2015-01-14
01105E3LABR,BECKI82788,2168.8,2015-01-14
01105E3LARV,BONOJ82898,2831.2,2015-01-14
01105E4LDYQ,PUCIH83427,2223.5,2015-01-14
01105E4LEAF,EINHW19153,572.2,2015-01-14
01105E5KTRQ,LEWIJ21155,287.8,2015-01-14
01105E5KTTA,MACKM10249,1763.3,2015-01-14
01105E5KTYR,SCOTD81887,593.8,2015-01-14
01105E5KUII,ECKHB20099,443.8,2015-01-14
01105H5LCPF,RACH5,3205.3,2015-01-14
01105H5LDDGA,WHITA25498,312.8,2015-01-14
01105H5LDNR,SMITI83343,2063.8,2015-01-14
01105H5LDTFA,CANZJ65279,191.1,2015-01-14
01105H5LDTFC,CANZJ65279,217.3,2015-01-14
01105H5LDWM,KHANR83404,2374.5,2015-01-14
01105I1LBTX,MOYSA83033,1895.5,2015-01-14
01105I2KVSD,MORRI82114,327.4,2015-01-14
01105I6LBAW,ASIAA82945,2815.5,2015-01-14
01105I6LBCN,GARCJ82951,1072,2015-01-14
01105I6LBID,SINHA85621,464.9,2015-01-14
01105I6LBUO,SMITC83079,464.8,2015-01-14
01105I6LBWF,LENNC47239,1122.5,2015-01-14
01105I6LCFA,VERDR83145,850.3,2015-01-14
01105I6LCNS,MARSJ82594,875.3,2015-01-14
01105I6LCPL,ZAYAE20477,434.4,2015-01-14
01105K7LCGA,BARNK73501,552.8,2015-01-14
01105K7LDYW,MILLA82248,2207.9,2015-01-14
01105K8KTVL,HOWAR76004,805.3,2015-01-14
01105K8KVFZ,MALOJ61525,1270.9,2015-01-14
01105K9LEAN,HARWS83442,1045.1,2015-01-14
01105K9LEDP,KROIJ83464,2428.4,2015-01-14
01105N4LBBC,COHEI82950,856,2015-01-14
01105N4LBWK,MERMA29571,395.9,2015-01-14
01105P1LAJU,ANDRL82754,3980.1,2015-01-14
01105P1LBMS,ROBIK39825,4430.8,2015-01-14
01115C8LFVR,HAYDK83792,486.4,2015-01-14
01115C8LFYE,SCHWP83820,3153.2,2015-01-14
01115C8LGKZ,DONNW97321,3784.9,2015-01-14
01115C3LFHD,MAHOK83660,2185.5,2015-01-14
01115C3LFHW,MAHOK83660,212.7,2015-01-14
01115C3LFNP,ABBOS56229,3705.8,2015-01-14
01115C3LFZP,WENDA83659,248.8,2015-01-14
01115C3LGAS,LONGK83829,2100.4,2015-01-14
01115C3LGBN,GREEE78155,814.6,2015-01-14
01115C3LGMG,SKRZM46294,3638.2,2015-01-14
01115C3LGMI,BOLEL64801,1986.5,2015-01-14
01115C3LIGR,METZT45965,1728.2,2015-01-14
01115C3LIPP,HENRR54047,1893,2015-01-14
01115C3LJSH,YACOS24687,2631.1,2015-01-14
01115C3LKCZ,SIMPK62863,452,2015-01-14
01115C3LKCZA,SIMPK62863,125.5,2015-01-14
01115C4LENH,SORRD83540,812.5,2015-01-14
01115C4LEWH,SACCS36311,558.8,2015-01-14
01115C4LEXY,CANER83620,2554.5,2015-01-14
01115C4LFDT,LABOM67769,1260.3,2015-01-14
01115C4LFID,CHILJ83704,485.4,2015-01-14
01115C4LFMK,KURTT69994,1519.7,2015-01-14
01115C4LFMX,PAIVB83744,1120.9,2015-01-14
01115C4LFRU,CASEC83774,3493.5,2015-01-14
01115C4LGDF,PISCM83870,748.7,2015-01-14
01115C4LGTN,HUNTK14619,1039,2015-01-14
01115C4LHGY,PIASL84075,6714.2,2015-01-14
01115C4LHGYC,PIASL84075,187.1,2015-01-14
01115C4LIWJ,IMPER69649,1695.2,2015-01-14
01115C4LJGE,TEODM58405,1706.9,2015-01-14
01115E6LEZC,SULFD33882,4427.7,2015-01-14
01115E6LFCX,RESCB83656,2097.2,2015-01-14
01115H4LJWM,KHANT81214,3777.9,2015-01-14
01115H4LJZC,URBIA60421,2889.5,2015-01-14
01115H5LEJG,MATTR66297,497.5,2015-01-14
01115H5LENZ,PERUF75660,1478.4,2015-01-14
01115H5LENZA,PERUF75660,488.8,2015-01-14
01115H5LFCQ,DERCA83650,1889.9,2015-01-14
01115H5LFEJ,COXMA83675,292.2,2015-01-14
01115H5LFFZ,BUFFB75153,220.5,2015-01-14
01115H5LFGP,BUFFB75153,537.7,2015-01-14
01115H5LFPAA,SAMMJ83690,3263,2015-01-14
01115H5LGFM,DAVIC92002,68.5,2015-01-14
01115H5LGFY,EVANR83881,2197.1,2015-01-14
01115H5LGJI,PUGLD95805,2541.7,2015-01-14
01115H5LGLO,PUGLD95805,1192.7,2015-01-14
01115H5LGQD,SIRIR43541,1126.4,2015-01-14
01115H8LJYB,KOTOB84675,1778.1,2015-01-14
01115H9LHRF,AROLA84187,2557.5,2015-01-14
01115H9LIRS,CRUZE55703,2670.6,2015-01-14
01115J2LJAO,KESSK58245,2576.2,2015-01-14
01115L4LFHL,FETTG93643,732,2015-01-14
01115L4LIME,KINGR34005,502.9,2015-01-14
01115N1LFMO,GIROM74303,354.7,2015-01-14
01115N1LFWZ,BONAJ74479,2143.6,2015-01-14
01115N1LGMTA,MELFC42398,64.2,2015-01-14
01115N1LILQ,GIOVM84333,4178.3,2015-01-14
01115N1LIRN,CAMPA27390,580.4,2015-01-14
01105NVLDYVA,DELBE73012,636.5,2015-01-14
01105N1KVBV,MACCL80045,1880,2015-01-14
01105N1KWGW,WODAH71578,48.1,2015-01-14
01105N1KWLJ,HAMAL18339,1814.1,2015-01-14
01105W2KTOQA,MCHUK67897,1947.5,2015-01-14
01105W2KUFH,PETRR31053,908.2,2015-01-14
01105W2KUUI,AMOLL18790,423.5,2015-01-14
01105W2KUXC,SOHNL42150,499.8,2015-01-14
01105W2KVCO,JACKS27577,828.1,2015-01-14
01105W2KVOY,BRADJ30200,57.7,2015-01-14
01105W2KVXT,KAO9B51986,878.7,2015-01-14
01105W2KVYF,CORSL13269,319.4,2015-01-14
011050CLBJR,ALUNC83012,1790,2015-01-14
011050CLDVH,BEVEP27424,1838.2,2015-01-14
011050CLEAE,HRENH96090,1979.5,2015-01-14
011050EKUXU,VIOLH81997,1249.5,2015-01-14
011050EKUYN,VIOLH81997,403.7,2015-01-14
011050EKXFQ,BRADR82312,1375.9,2015-01-14
011050EKZCO,WHITE75260,1035.6,2015-01-14
011050EKZFG,RESCR42128,522.7,2015-01-14
011050EKZOK,PAVOB82697,382.3,2015-01-14
011050TKXSS,HUGHR314Z1,1684.5,2015-01-14
011050TKYNO,ZANIA82504,3408.4,2015-01-14
011050TKZDJA,ALLEP50620,1559.7,2015-01-14
011050TKZDM,AGUAJ82637,1452.6,2015-01-14
01115N2LEKJ,DEWEC22998,2573.3,2015-01-14
01115N2LEQI,CAMPB83558,424.5,2015-01-14
01115N2LGOM,KAPLA99987,4927.4,2015-01-14
01115N2LHBI,WUILR77533,4060.6,2015-01-14
01115N2LHHX,LARKM84119,817.5,2015-01-14
01115N2LHRT,GARTG84200,1429.6,2015-01-14
01115N2LIMU,SHELT83357,2357.2,2015-01-14
01115N5LEMF,BLASM40561,127.3,2015-01-14
01115T2LIOH,FATAC77723,2372.7,2015-01-14
01115T2LISW,CALAC96543,216.6,2015-01-14
01115T2LIYU,DANHI84467,303.4,2015-01-14
01115T2LJAD,MERKK84476,2618,2015-01-14
01115T2LJVA,BONAR96486,3391,2015-01-14
011150HLFFC,BUSHL83678,1878.1,2015-01-14
011150HLGPM,WELSJ74800,1370.5,2015-01-14
011150HLGRG,MATT351,1021.2,2015-01-14
01115C9LHGA,ROBIK84099,642.4,2015-01-14
01115C9LHQN,TURKS95160,1728.1,2015-01-14
01115C9LHSR,FIGUT39045,2120.6,2015-01-14
01115C8LGOK,MURPK83908,5593.6,2015-01-14
01115C8LHFY,ROSOM68801,3806.1,2015-01-14
01115C8LHKZ,MUSAT84145,1915.5,2015-01-14
01115E3LKBS,SHAHN84703,1300.1,2015-01-14
01115E3LKEO,HOOKS84738,154,2015-01-14
01115E4LELL,RUSSS63708,3112.8,2015-01-14
01115E4LEWM,ROBEP83606,1376.3,2015-01-14
01115E4LGBK,DELLM48002,1947.4,2015-01-14
01115E4LGGH,WALDJ83800,2866.5,2015-01-14
01115E4LGPL,FLANK87670,2394.7,2015-01-14
01115E4LGPLA,FLANK87670,1590.9,2015-01-14
01115E4LHMA,VALIE70673,1884.6,2015-01-14
01115E4LIDF,PALLD15644,659.1,2015-01-14
01115E4LJJY,NICKM82618,2971.1,2015-01-14
011150JLEQB,SKOBR36966,2105.4,2015-01-14
011150JLEUP,SCHO34P,791.7,2015-01-14
011150JLFGG,LONGP83670,2337,2015-01-14
011150JLFGO,MULLS76592,718.2,2015-01-14
01115K3LGXQ,BOCHG14405,256,2015-01-14
01115K3LHDI,GRILT84088,2157,2015-01-14
01115K3LICC,HAVIS84276,1540,2015-01-14
01115K4LETI,BASES83561,715.4,2015-01-14
01115K7LINJ,NOONJ19385,284.1,2015-01-14
01115K7LKFE,BENJL84743,2680.6,2015-01-14
01115K8LELD,SKUBS85532,756.8,2015-01-14
01115L4LJXQ,FLECE35431,969.9,2015-01-14
01115L4LJXT,FLECE35431,1256.1,2015-01-14
01115MVLFFY,WENDA83659,809,2015-01-14
01115MVLJXJ,LANNS84561,893.3,2015-01-14
01115RVLIQV,GARLM84399,819.7,2015-01-14
01115RVLIQVA,GARLM84399,333.7,2015-01-14
01115R2LEYF,WESTJ11393,3292.9,2015-01-14
01115W2LEFA,KURKM31361,385.4,2015-01-14
01115W2LEFE,JENNC734Z5,446.8,2015-01-14
01115W2LEFS,MACCM47707,954.8,2015-01-14
01115W2LEFT,DOSSN14899,146.6,2015-01-14
01115W2LEGE,GRODB54356,469.2,2015-01-14
01115W2LEGG,ROSEC32078,986.3,2015-01-14
01115W2LEHG,STEWD93257,678.3,2015-01-14
01115W2LEJP,SANTV77178,522,2015-01-14
01115W2LFQS,LEONB88275,253.9,2015-01-14
01115W2LFXJ,GABRM65974,508.5,2015-01-14
01115W2LFYF,WALLR88052,363.3,2015-01-14
01115K1LERT,KRIEC83567,1730.9,2015-01-14
01115K1LGPG,BUSKT89833,5985.7,2015-01-14
01115K1LHAS,PLUMR662Z2,1658.9,2015-01-14
01115K1LIFH,JENSJ67526,1994.9,2015-01-14
01115K1LJNA,SOUDJ84594,894.6,2015-01-14
01115K1LKBR,MANTG49153,1454.3,2015-01-14
01115M2LENY,STPEN83544,700.1,2015-01-14
01115M2LEZE,WHALJ83613,791.5,2015-01-14
01115M2LHJB,MORIK84111,1459.5,2015-01-14
01115M3LEFU,ADAMK52229,191.2,2015-01-14
01115M3LFEU,ROBIR62136,1195.3,2015-01-14
01115M3LFQF,BERUD37868,1213.5,2015-01-14
01115M3LFRZ,KOWAE70416,743.8,2015-01-14
01115N1LISY,CLARC72380,985.5,2015-01-14
01115N1LJQF,ANTED13283,259.4,2015-01-14
01115C2LFZU,QUINC83824,3380.9,2015-01-14
01115C2LHAR,DIMAD91726,2338.6,2015-01-14
01115C2LHCL,FONTS84055,570.5,2015-01-14
01115C2LIPT,MURZI61533,1013.5,2015-01-14
01115C8LIKP,WUNDJ84335,2382.6,2015-01-14
01115C8LITV,GEORC65835,916.9,2015-01-14
01115C8LJIG,SCHWE30578,1661.9,2015-01-14
01115C8LJZU,SHAIN84697,297.8,2015-01-14
01115C9LFQG,GLIOJ83705,2126,2015-01-14
01115C9LFQGA,GLIOJ83705,1230.4,2015-01-14
01115C9LGRM,BALDK49422,1313.4,2015-01-14
01115C9LGSZ,MCGRM99220,2939.3,2015-01-14
01115G2LHUZ,MCPHC84222,1050.5,2015-01-14
01115G2LIOO,MARST35174,842.1,2015-01-14
01115G2LIUF,DUNNL86365,336,2015-01-14
01115G2LJCM,SUMMJ84508,1044.1,2015-01-14
01115G2LJDQ,NGWES84509,1611.4,2015-01-14
01115G2LJFN,SANTY90040,1924.9,2015-01-14
01115G2LJIJ,DOMIA41133,2804.6,2015-01-14
01115G2LJPW,CUETY26666,4448.6,2015-01-14
01115G2LKAK,POWEA84505,1097.5,2015-01-14
01115G2LKDW,CHECS84714,1773.5,2015-01-14
01115G2LKDY,PALAA84713,1752.8,2015-01-14
01115G2LKEY,CASIM93010,1074.6,2015-01-14
01115G2LKGQ,ASSAH84747,2547.6,2015-01-14
01115G3LEUI,ACOSJ83588,1148.6,2015-01-14
01115G3LFAY,CASTL76889,2393,2015-01-14
01115G3LFGW,REYEY80480,2696.8,2015-01-14
01115G3LFSM,WOODK79161,2054.3,2015-01-14
01115G3LHQB,TORRN37226,1798.6,2015-01-14
01115G3LIDN,COLIR84179,1124.7,2015-01-14
01115G3LIDNA,COLIR84179,1800,2015-01-14
01115G3LJLD,CRUZD65341,1806.2,2015-01-14
01115H3LEYN,RYANR95461,2295,2015-01-14
01115H3LEZL,PERSJ83638,2414.8,2015-01-14
01115H3LFCG,BILLD70358,3171.5,2015-01-14
01115H3LGIA,MANNA83901,887.3,2015-01-14
01115H3LGXE,PONDS84039,582.4,2015-01-14
01115H3LHAM,BROWB53031,575.9,2015-01-14
01115I1LFDU,GOMBM23659,1088.8,2015-01-14
01115I1LFHP,MURRC66619,1627.2,2015-01-14
01115I1LFMA,KUNZJ61607,2460.3,2015-01-14
01115I1LGVN,QUIJR59348,2996.9,2015-01-14
01115I1LGYK,BEGLD36679,2161.3,2015-01-14
01115I1LHBS,KERSA74883,3595.1,2015-01-14
01115I1LIUJ,COULF84429,548.5,2015-01-14
01115I1LKGL,SINGG84746,4180.8,2015-01-14
01115I2LFEZ,TIRAR68101,565,2015-01-14
01115I2LFJV,SCARF83720,1116.2,2015-01-14
01115I2LHQS,PANTL19291,1613.7,2015-01-14
01115I2LIGT,PELLK30579,264.1,2015-01-14
01115I2LIJB,FRANM86736,1062.6,2015-01-14
01115I2LIWR,WIGGC46878,1440.3,2015-01-14
01115I2LKFM,JINEJ25004,1523.1,2015-01-14
01115I2LKGB,GONZJ57645,2066.9,2015-01-14
01115I3LEKC,ZDANR83516,1856.4,2015-01-14
01115I3LEMQ,PIKED60006,3214.2,2015-01-14
01115I3LFLT,LOTZJ83724,530,2015-01-14
01125C4LOVV,RUSSE88689,3818,2015-01-14
01125H2LPWA,MORRD56824,762.1,2015-01-14
01125H3LLDT,LAURA84818,2034.8,2015-01-14
