OrderID,CustomerID,ReturnSales,ReturnDate
03115R2BEFG,POWEM91139,163.56,2015-04-14
03155W2CGAN,PURKK46506,96.3,2015-04-14
03275R4FWBN,PYHTT80896,2504.47,2015-04-14
03275R4FWCI,PYHTT80896,43.39,2015-04-14
04085G3JJCH,RACG3,257.64,2015-04-14
03165K9CRQJ,PONTF68874,373.12,2015-04-14
04065N1ITAQ,QUICW65450,352.03,2015-04-14
03305C3HACZ,REIDB38665,632.78,2015-04-14
03155C1CMFZ,RICHJ68116,670.01,2015-04-14
03235L3EUMW,ROBID438Z4,410.7,2015-04-14
04065E9IVON,RODRM92870,142.59,2015-04-14
03045I6YZSJ,ROLOO53623,1849.79,2015-04-14
03045C3ZCSK,STACK36739,1316.61,2015-04-14
04105MVJYBL,SULLS96557,111.86,2015-04-14
040850LJIIK,STIPF32767,133.32,2015-04-14
032150AEAFM,TOWN602,543.24,2015-04-14
04115M6KEJE,UCCIT88505,163.66,2015-04-14
0408508JEBM,WARDD86206,749.94,2015-04-14
03265C8FQCNA,WARNB56499,404.78,2015-04-14
0321502EHET,WITHR62831,777.6,2015-04-14
04065FVIQPL,WOOLM92031,1497.89,2015-04-14
04075CVJBNK,YOLIJ93617,700.85,2015-04-14
040650HIQTM,YELI121,505.69,2015-04-14
0321502EFSG,DESOR74339,243,2015-04-11
04075E1IXHK,DIDIM86619,160.5,2015-04-11
03305W2GZBK,DONAF84437,582.8,2015-04-11
0207503RZVR,DIXOD23783,1560.6,2015-04-11
03165H8CSYOA,ELBEL59607,195.53,2015-04-11
03295M6GTNZ,ENGLF17588,848.46,2015-04-11
01175E8MROB,ESPOJ88840,510.48,2015-04-11
030850TACUK,EWIND19868,917.98,2015-04-11
02075P6RXXR,EYENL19680,346.52,2015-04-11
04015K4HLUC,FAROE87228,678.4,2015-04-11
01025R3IYAP,FEDEM73265,1092.42,2015-04-11
04045M3IEVC,FIJAM57184,446.2,2015-04-11
03285E1GIVO,LORAG82727,320.95,2015-04-11
01165K7MNII,LINVM87138,598.9,2015-04-11
04095K5JQHH,LECHA95659,64.75,2015-04-11
03145E5CBVF,LIZAM65914,1149.18,2015-04-11
03215E1EGDK,MALIS49543,1470.18,2015-04-11
03225R2EOJO,MANCM48165,156.98,2015-04-11
031050HAWGG,MASTD38355,2500.16,2015-04-11
02285G2XYGJ,MARTR95061,723.54,2015-04-11
02285G2XYGB,MARTR95061,271.1,2015-04-11
03225P4EPZQ,ROZAD76605,349.8,2015-04-11
04085E1JKGC,SAMSC70778,187.65,2015-04-11
11224E7XFFA,SASTC30310,1059.3,2015-04-11
03185P6DHEC,SCHWM52245,1257.06,2015-04-11
04075RVJCAX,SAULA88136,474.12,2015-04-11
0325503FKRL,SHIPD79489,388.8,2015-04-11
04015H1HPPG,ALAMM87742,2022.65,2015-04-11
04045C8IKBR,ALLIB90841,369.53,2015-04-11
12184R3EXOMA,ALVAK56586,398.52,2015-04-11
04035I8HYMS,ARENR61267,187.69,2015-04-11
04085E5JDTE,ASHBH66771,240.75,2015-04-11
03295R2GQFR,ANISA934Z1,1314.45,2015-04-11
04045I3IHBJ,ARCEM90192,187.26,2015-04-11
04115LVKHKY,BENIL98432,629.97,2015-04-11
01195I3NMNA,BENTP67839,3084.95,2015-04-11
03295K4GRBC,BEZIT69351,1590,2015-04-11
012450MOOSE,BOCCM88169,2834.52,2015-04-11
03285K8GCLV,BOCLR24086,1248.75,2015-04-11
01245D1OVSA,BORZA97545,428,2015-04-11
03265E5FUCB,BOOSJ80715,581.31,2015-04-11
01035H5JDYU,BRENT75908,1363.24,2015-04-11
02195C8VNHV,BURYD38231,769.46,2015-04-11
02195C8VNHV,BURYD38231,324.88,2015-04-11
04035E7IDRZ,CANTF89584,493.21,2015-04-11
04035E7IDCT,CANTJ93390,538.32,2015-04-11
113040JZQIT,CAPON41408,1521.36,2015-04-11
032150TEFQR,CHESC74176,633.06,2015-04-11
03285F3GEWQ,CHAMC73089,1396.3,2015-04-11
03285E1GGPR,CHARC99259,876.27,2015-04-11
02085N2SCYR,COCHS20897,1381.37,2015-04-11
02085N2SCYRA,COCHS20897,1525.82,2015-04-11
03145N2CDKR,COZZV66236,1502.28,2015-04-11
03145P5CFUH,FARID66702,2648.94,2015-04-11
03175G3CZKH,FLORA69870,1053.91,2015-04-11
04045P1IGFV,FREDJ89810,954,2015-04-11
03295C9GNOU,FUENM83720,202.07,2015-04-11
03295I6GTQE,FUNEM97736,695.93,2015-04-11
03285F3GDFT,FREEG81776,85.55,2015-04-11
04085E5JKAK,FREIK40753,1817.93,2015-04-11
0401509HMEY,GASKR87271,563.76,2015-04-11
01255M3PBKQ,GALLC89285,451.95,2015-04-11
04035G3HXGK,GARCV88756,1710.37,2015-04-11
12204I3FPTF,GATED654Z3,2917.67,2015-04-11
04015K6HMDK,GALLT41903,1327.75,2015-04-11
04085H6JEYU,GORSE94088,880.8,2015-04-11
0327507FVMF,GIOVR95724,1032.04,2015-04-11
040450TIIFO,HEBEN19406,681.14,2015-04-11
03205E5DVGV,HARTL72564,128.35,2015-04-11
040850PJIAHA,HEILD48846,160.71,2015-04-11
04095K3JNWC,HULLM32554,178.08,2015-04-11
032350TEZMG,HUMPA78069,788.29,2015-04-11
02285C3XZLX,HUTCG49166,1584.56,2015-04-11
03205L2DUBK,JONER72506,497.14,2015-04-11
040150EHOEO,JUSII87555,1640.52,2015-04-11
03295L4GRXU,JULKS84488,1324.01,2015-04-11
04105P5JTYL,KAVKF53601,1462.75,2015-04-11
0402508HRUS,KING2750,758.56,2015-04-11
03265I1FTRQ,KLEBS31333,2215.95,2015-04-11
03285KVGJLY,KOLLJ82935,158.52,2015-04-11
04045N2ILHK,MASCJ42554,287.83,2015-04-11
04035C8HXVV,MCCAM66944,143.52,2015-04-11
03155W2CHPN,MCCLA29218,60.95,2015-04-11
04045H5IMPK,MCKEN91394,429.65,2015-04-11
03025P4YKYC,MEYEM51693,1817.93,2015-04-11
12134L4DLJN,MCGRC26860,2241.9,2015-04-11
03285C8GFEC,MOLOJ79363,378.38,2015-04-11
03305W2GTVF,MONTE51335,497.14,2015-04-11
04045H8IHAL,NEGLC58119,346.51,2015-04-11
04065K5IUFC,PAIZE92602,935.2,2015-04-11
03285N3GJOV,PAPAS82925,356.31,2015-04-11
04085K6JKJJ,PALLP73691,109.08,2015-04-11
03085G3AEDB,PARAJ58457,1577.6,2015-04-11
04035C8IBHP,PEATJ89284,605.13,2015-04-11
03275N4FZQD,PERNA27110,183.41,2015-04-11
03255N4FMYU,PLACM77078,651.63,2015-04-11
03255I4FNAJ,RAGUA79800,556.3,2015-04-11
03255I4FNAJ,RAGUA79800,217.7,2015-04-11
03015M4YGHQ,REARK50772,1492.65,2015-04-11
03145G5BZRV,REDHJ61274,477.96,2015-04-11
02255A1XANZ,RILEM44938,972,2015-04-11
02275L1XQMT,SHERC72268,265,2015-04-11
03275K9FXAV,SMITJ82205,1046.35,2015-04-11
040950AJLZI,SNYDR79360,51.73,2015-04-11
03095L2AQIN,STAFP60566,703.79,2015-04-11
0110502KWLX,SWEET50605,1148.96,2015-04-11
04065RVITGG,TAYEA92468,132.84,2015-04-11
0304503ZARG,TALCJ31931,2936.68,2015-04-11
04035L1HYUH,TEJAN88911,174.86,2015-04-11
03305F2HBDX,ULLON85939,327.4,2015-04-11
02155H5UCSZ,VENUS31209,271.51,2015-04-11
04075H4JBTG,VILLB92464,635.4,2015-04-11
0404509IMSU,VORHG91424,1024.92,2015-04-11
04095RVJQQD,VUHUN83178,1402.92,2015-04-11
04095RVJQQDA,VUHUN83178,288.36,2015-04-11
04065C3ITZB,WALDR79580,794.67,2015-04-11
04085P2JEUW,WEAVC94051,23.85,2015-04-11
03235I3EZAT,WEISJ68614,505.91,2015-04-11
03155G5CHQCA,WATKR67073,305.63,2015-04-11
02285HVXXNL,WHEES75312,523.53,2015-04-11
04085N2JJRJ,WILLS61433,481.5,2015-04-11
03285G2GIIF,ZADRV28135,1599.37,2015-04-11
03305L3GXWR,ZAGEA32312,971.68,2015-04-11
02285E3YCBA,DEMIH49743,1160.08,2015-04-24
03295E4GPYJ,DORIR84225,1739.27,2015-04-24
042250JMULZ,DOSIE17591,181.93,2015-04-24
04195M4MEFU,LANCA15468,962.89,2015-04-24
04145T1KWSJ,LAZIC45799,951.5,2015-04-24
03145K1CFYY,LODGC57797,2373.39,2015-04-24
04175I1LRJT,LOFAL24754,790.9,2015-04-24
03095C9AKGR,LOMBC35233,1248.55,2015-04-24
040350TIBSO,LOREV81424,874.15,2015-04-24
03145T2CBOG,LUBOJ65832,195.21,2015-04-24
03225C4EJOE,LUCHC28690,1438.84,2015-04-24
03225E6EMLP,MACPD30967,668.29,2015-04-24
03235G4EVWO,MAGIG77451,70.71,2015-04-24
04125E1KMBO,MARIF13111,1318.13,2015-04-24
03155C7CHQT,MARDS66508,2316.25,2015-04-24
04105I3JVLA,ROWLJ10335,97.72,2015-04-24
0412502KKTG,ROSSJ67614,2168.64,2015-04-24
04195C8MFBK,RUBIR58258,439.76,2015-04-24
10264H7OQMSA,RUMEK88863,1207.17,2015-04-24
04025I8HTEW,SANCJ76375,288.9,2015-04-24
04035W2HWRO,SCHUK12116,178.2,2015-04-24
01185N2NDYN,SHAWL57231,85.55,2015-04-24
02185M4UZZPA,ALMEJ78437,795.76,2015-04-24
03215M4ECTR,AMARA67480,1677.69,2015-04-24
01045I2JKBB,ADOMN77161,71.8,2015-04-24
04085PVJKNF,ALDAE94963,82.66,2015-04-24
03115K5BCXN,ALSTW26613,183.55,2015-04-24
03035P1YTNF,ALSUS52794,447.46,2015-04-24
01285E9POWY,ARAQV43006,2099,2015-04-24
04205W2MLEV,AWALR96279,553.54,2015-04-24
02075H3RSSR,BADAA18509,966.78,2015-04-24
04065W2IRML,BARTJ73240,641.41,2015-04-24
04165N1LNFS,BARCD12912,110.48,2015-04-24
04195I7MGXR,BARRF64763,1156.25,2015-04-24
04185C2LVWR,BENNF13916,298.86,2015-04-24
04115W2KEIW,BELLM96871,639.8,2015-04-24
03305L2GYZH,BERGA10980,544.79,2015-04-24
0415503LGRA,BERTH65859,666.27,2015-04-24
04035F3ICHQ,BETAG46801,213.14,2015-04-24
04195I3MEIT,BOZZR46261,486.55,2015-04-24
04095L2JOWF,BRESC39692,111.3,2015-04-24
0406509IVYH,BRONE80130,4279.54,2015-04-24
02225N1WIQV,BUDDC97ZZ3,2628.99,2015-04-24
02195N2VJSN,BUTLJ37643,934.06,2015-04-24
04065W2INZR,CARNB93790,401.57,2015-04-24
02185E3VEKP,CANND46824,1498,2015-04-24
03295C1GOOU,CASTT83931,307.35,2015-04-24
04185H8LVBN,CASTJ23802,276.94,2015-04-24
04245JVNTDR,CHOWM92327,299.17,2015-04-24
03225C8EQLC,CONCJ16854,2018.44,2015-04-24
04085H3JGAF,FOTID94237,670.68,2015-04-24
04125H5KMTU,FRUSN81992,325.88,2015-04-24
04175K6LQKV,GAREK94982,291.55,2015-04-24
02245G4WUXR,GARCP44096,1376.06,2015-04-24
04195L2MGWM,GOVIS61434,405.41,2015-04-24
03265G2FRKX,GRAMM80352,1434.92,2015-04-24
12243H2HNKZ,GREES92317,112.96,2015-04-24
03225T1ENZZ,GUAGJ76147,143.92,2015-04-24
03295M4GPTF,GOODA84167,940.53,2015-04-24
04215K9MRLH,HALTM62577,6.1,2015-04-24
03215H5ECEW,HAQMO56329,934.18,2015-04-24
04175T2LSDS,HUGEF13391,214.75,2015-04-24
03275G3FWJD,JACKH53159,652.16,2015-04-24
04065L3ISCB,JACKR92263,950.35,2015-04-24
04195P6MCPT,JANDT81094,302.08,2015-04-24
041550HLDLF,JONEM70506,706.82,2015-04-24
03075D2ZPRW,KEMPE55717,100.12,2015-04-24
042450JNRWX,KLEIB12802,5.44,2015-04-24
04135P2KRJV,KOPCY10273,151.74,2015-04-24
032350MEYDU,KOPPE77801,2487.77,2015-04-24
04025H7HVQK,KILLM10292,582.86,2015-04-24
03055H6ZFOZ,KOGAM96407,4002.25,2015-04-24
04115R4KHIE,LACKA32953,461.1,2015-04-24
04095G2JLMR,LABOA443Z0,435.41,2015-04-24
04175A1LQRW,MARTJ13236,754.97,2015-04-24
04035H2HXUO,MASCC91963,38.05,2015-04-24
04095C8JOEX,MCCAP95386,113.09,2015-04-24
02285C7YBAZ,MCKIE49500,1594.19,2015-04-24
04085K1JIIA,MILLG72309,2046.86,2015-04-24
04145N5KZZI,MITCK78242,106.95,2015-04-24
04175D2LTQO,MITTN13626,492.9,2015-04-24
03205R4DTID,MCCUT72433,606.32,2015-04-24
04185H6LYAD,MEYSI14272,408.28,2015-04-24
03135G2BPKU,MIRPN63995,531.31,2015-04-24
04185H2LXFN,NADEL62697,260.54,2015-04-24
02155H8UAKZA,NASTP15890,228.36,2015-04-24
04225C6MVWP,MORAE71568,271.15,2015-04-24
040850JJDLD,MOSEL93892,190.71,2015-04-24
04225G2MUTZ,ORTIR17624,21.75,2015-04-24
03215G2ECCB,PEGUD72025,399.57,2015-04-24
04185I7MBIJ,PERSE14884,462.72,2015-04-24
04075K8JBIM,RAIAS43364,381.56,2015-04-24
04015M4HPYS,RAYRC54980,3498.85,2015-04-24
04015M4HPYY,RAYRC54980,535,2015-04-24
04125W2KJWA,REYER28255,72.86,2015-04-24
04175E4LQBL,REYNN13151,514.78,2015-04-24
04125H7KKWH,RICHC29712,1119.24,2015-04-24
10264K3OICJ,RESIC87286,528.94,2015-04-24
02245NVWSQL,RIVEV72031,104.23,2015-04-24
01305D2QBGM,ROSAW11681,606.12,2015-04-24
02215M4WBYU,SILVC63851,119.49,2015-04-24
04205H7MJHB,STOUR10165,1452.39,2015-04-24
04135K7KVDF,THOMA54852,23.85,2015-04-24
03225I4EOPB,TENAD21633,2020,2015-04-24
04105F3JXJRA,TREXM96465,246.1,2015-04-24
01275N3PIKY,TROOC99688,519.06,2015-04-24
04135F2KQMP,VEGAA10197,224.7,2015-04-24
041850ELYUT,VETTL95300,162,2015-04-24
04115G4KHBA,VOHRG98268,489.85,2015-04-24
030750CZWKB,WALRR56909,160.45,2015-04-24
04095K1JPKY,VOGED95527,530,2015-04-24
04195K8MCWR,VOUGR15178,243.75,2015-04-24
03085D2AEXX,WALTM58648,501.83,2015-04-24
04215G2MRZZ,DELAR17255,92.42,2015-04-30
02245I1WSTR,DERAV34310,353.03,2015-04-30
04245K9NQKN,ELBAD20694,813.02,2015-04-30
04255R4ODOD,EBER794A,53.95,2015-04-30
04185I3LTZK,LAPAC44271,117.41,2015-04-30
04185MVLYWJ,LEESU12072,223.34,2015-04-30
04155J2LBXP,LEN9R898Z6,108.7,2015-04-30
04195I1MENX,LEILK15528,786.57,2015-04-30
01215C5NXRZ,ROWLJ31914,1063.45,2015-04-30
04255K5NXQW,RODRJ70977,1414.75,2015-04-30
03285H2GCYC,ROSSL45172,957.23,2015-04-30
02155G5UBKT,SAINM30566,130.6,2015-04-30
03315G2HHWS,SANTS86736,1088.74,2015-04-30
04025E4HQQG,SARAC87942,52.98,2015-04-30
042050CMIHU,SCHOM16214,726.69,2015-04-30
04275M3PDCA,SCOTD39308,139.13,2015-04-30
04255E4ODMS,SIEGS46585,101.33,2015-04-30
04185I7LXBS,ABDEF28624,1123.59,2015-04-30
031450HCDWW,ACHMD19261,1418.47,2015-04-30
031550ACGOU,BAGGG25695,2766.96,2015-04-30
0423503NAMH,BARRS29661,829.44,2015-04-30
04065W2IRML,BARTJ73240,70.15,2015-04-30
04195R2MGRU,BERNJ65564,59.4,2015-04-30
04245E5NGDO,BLOOJ19134,1023.06,2015-04-30
03305K1HBEM,BOYDT85974,277.32,2015-04-30
0425502OHMG,BRIDD187Z8,106.92,2015-04-30
04255C7OEBH,BUTTJ92416,334.47,2015-04-30
04175P6LQCL,CAPOM61522,862.79,2015-04-30
04015I4HLPN,CAMAD34905,127.09,2015-04-30
04075I4IZFV,CAMAD34905,81.47,2015-04-30
04205W2MMQO,CANDJ61711,38.48,2015-04-30
02165E2UFXJ,CARUB31949,1067.86,2015-04-30
04265I7OSDU,CHOWR25893,108.88,2015-04-30
04185R3LWSN,CIFEJ28583,1080,2015-04-30
04255I2ODMD,CORAM13615,151.67,2015-04-30
03175M5CXRC,CORND79848,205.44,2015-04-30
04175P6LQOA,DAVIM32566,307.35,2015-04-30
03215E4EIFH,FELIE10989,734.13,2015-04-30
042650TPBWY,FERRE21409,441.1,2015-04-30
04265D1OWXJ,FAISS19226,132.63,2015-04-30
04195K9MFMD,FOSTJ73017,291.5,2015-04-30
04245E9NIBH,FREIE89385,1455.2,2015-04-30
04245C9NJZG,FRUMR54980,1927.33,2015-04-30
04265P5OSTW,GARCE16090,126.14,2015-04-30
04205L2MLAA,GIAMF493Z6,974.14,2015-04-30
04035R3IBZP,GERSF64735,894.24,2015-04-30
04065W2ITKX,GRAFP40558,698.54,2015-04-30
04235P6NBTC,GROLJ18528,15.85,2015-04-30
03225I8EJLO,GUITT77379,434.63,2015-04-30
03315W2HGJJ,GOODB98341,210.94,2015-04-30
04115I2KBYP,HAJDZ73160,200.98,2015-04-30
04215E4MOPW,HAMEJ37904,461.68,2015-04-30
01155R4MFTD,HAMIT87235,1160.54,2015-04-30
03045R4YVYJ,HAMIT87235,407.2,2015-04-30
03305I8GYCE,HERNR86792,87.05,2015-04-30
09154E4CHCV,HQARS21556,450,2015-04-30
04015G5HLSQA,IDOWA86996,86.85,2015-04-30
04245H4NSTB,HUDSR21131,685.91,2015-04-30
04095C7JQDU,INSUK55803,2222.61,2015-04-30
04265K4OMXG,KELLC12913,518.37,2015-04-30
1004402HQDN,KINGL48359,302.35,2015-04-30
03315I9HGPX,KOCHB83695,390.83,2015-04-30
04085H6JJPL,KOROM94735,436.04,2015-04-30
03285P4GHZY,KOELS83523,962.95,2015-04-30
03215I9ECFY,MARTJ85238,1726.05,2015-04-30
03145D2BVCT,MELOA42292,249.95,2015-04-30
04125G2KOVPB,MEROA93828,154.19,2015-04-30
0424502NMXF,MILLJ35727,665.7,2015-04-30
04305E3PYGX,MITCJ37325,1176.89,2015-04-30
04185H6LYADA,MEYSI14272,247.71,2015-04-30
03195M5DNSD,MOREC71772,133.75,2015-04-30
04255SVOFCW,MURRB81173,475.01,2015-04-30
03265C3FPLP,OLIVE97808,3742.46,2015-04-30
11154A1UUDP,PADAJ16561,418.52,2015-04-30
04265A1OSSU,PADDS23708,136.96,2015-04-30
04205P6MLUB,PETRM75552,300.53,2015-04-30
03235C6EVUU,PISCR77478,498.78,2015-04-30
04065H6ITBX,POVEA29755,841.55,2015-04-30
01195G4NHPV,POWEC92070,4768.73,2015-04-30
02075L2RYIC,PROCL57050,1003.5,2015-04-30
04015L4HMTU,PROPM83435,181.47,2015-04-30
04255N5NVSL,PIRRE49785,16,2015-04-30
04245H7NGRK,RAMSA33942,566.15,2015-04-30
04225H1MULJA,RAMLR17587,87.05,2015-04-30
04085G2JEOUA,RIVEE85522,541.11,2015-04-30
04235H3NBSU,REITE18526,141.48,2015-04-30
03045D1YZQJ,RIEDG18416,221.46,2015-04-30
04225C2MVDI,RIVEN36120,267.95,2015-04-30
04115I3KFBH,RODRM97892,206.28,2015-04-30
04015C8HPED,SILVJ87704,339.26,2015-04-30
04245C5NNDH,SMITC91076,361.55,2015-04-30
04095K9JLRS,SMITJ82205,742,2015-04-30
04025KVHRPT,SMITR88038,137.75,2015-04-30
022850CYCFX,STORD49784,137.7,2015-04-30
022850CYCFXA,STORD49784,167.4,2015-04-30
04195EVMHMV,SPIEC16147,827.79,2015-04-30
042950CPPIS,STROK48032,128.29,2015-04-30
03285N1GBXV,SULLD48555,1529.03,2015-04-30
04095R2JOVH,STEPK14483,1062.72,2015-04-30
04255W2OKDV,SWEEK88671,36.57,2015-04-30
01145H9LZLW,THYBR86400,747.32,2015-04-30
030450HZBDW,THOML37990,691.65,2015-04-30
04115J1KEBF,TRACT97694,802.46,2015-04-30
04265L3OQVD,TRIBP75555,330.43,2015-04-30
02045E5RFLF,VARGJ16296,248.24,2015-04-30
04165G5LILG,UDDIZ12368,479.4,2015-04-30
04185E3LXIV,WALSJ39967,240.75,2015-04-30
04115E3JZAD,WEBEA96740,770.36,2015-04-30
04195MVMEGO,WANGL15478,516.44,2015-04-30
03245C4FATX,WATSJ73649,2242.92,2015-04-30
042450PNQJQ,WEINF20768,403.13,2015-04-30
02165H8UNYT,WILSR33847,754.94,2015-04-30
02165H8UNYT,WILSR33847,1042.8,2015-04-30
04045C2IJIW,WILSS91898,926.2,2015-04-30
04255H5NWZR,WHITP21807,129.26,2015-04-30
04195G5MFUF,WILLF72236,439.96,2015-04-30
031450TCETS,ZEILM43835,89.43,2015-04-30
03295W2GTTM,DARDD71060,255.94,2015-04-07
02045G1RBPN,DARIY15800,249.81,2015-04-07
02165E9URXM,DIMAA35047,1336.43,2015-04-07
04015L4HPNL,DOMIC53639,1492.48,2015-04-07
03075H5ZUVT,DONAJ56585,1085.11,2015-04-07
02275D2XLWU,EDWAD18335,36,2015-04-07
03205C8DWUOA,ESPIA51730,533.77,2015-04-07
03085L4AIER,DREWD59391,288.32,2015-04-07
04015I9HNSX,DUARE87464,4778.41,2015-04-07
03225H1EQFJ,ESPIM76670,1034.31,2015-04-07
03125N1BMLL,LEVYJ31173,139.04,2015-04-07
03235F3EZBV,LAMEK77975,646.03,2015-04-07
03055P1ZGPP,LEBOE93994,967.67,2015-04-07
03275L3GATU,LENTA81455,862.92,2015-04-07
033050THAJD,LOPEJ43410,398.98,2015-04-07
01085H3KLFV,MALCM80988,5169.39,2015-04-07
03125G3BKOL,MAURD70987,816.34,2015-04-07
03235H4EYQP,ROOPK77899,145.09,2015-04-07
04045L1IHKY,RODGK90316,1460.26,2015-04-07
02265K9XETZ,RUZZJ36211,581.53,2015-04-07
03285EVGJJJ,SANDR82878,283.02,2015-04-07
03285EVGJJJ,SANDR82878,141.94,2015-04-07
03295PVGSYY,SENAJ96148,594.69,2015-04-07
04035I2IARJ,SIMOD72522,438.09,2015-04-07
02075R3RWVW,AKTAG73610,2030.45,2015-04-07
03255E6FHTU,ALTEL73969,23.54,2015-04-07
03205I4DWAG,BABIJ72694,432.33,2015-04-07
03285H8GLZB,BALDT44834,1052.57,2015-04-07
03295P5GRMO,BARER84542,2719.91,2015-04-07
03285E1GLSJ,BALUT68632,2071.42,2015-04-07
12064M6BRQY,BISIJ48280,1262.25,2015-04-07
0314508BYOU,BESAC50974,1141.56,2015-04-07
032850TGCOE,BIGID88164,108.07,2015-04-07
03285G2GILJ,BONIS82730,761.04,2015-04-07
04045H4IERT,BREHF89838,432.02,2015-04-07
03215C7ECOW,BRIGG53662,159.47,2015-04-07
03075E4AAMV,BROWJ57700,260.1,2015-04-07
03165C8CQOC,BUANM68738,1700.54,2015-04-07
03155W2CGAP,CALLE21722,362.02,2015-04-07
03015P4YITB,CASAR51357,479,2015-04-07
03235C2ESOP,CARIT19541,106.3,2015-04-07
03305M5GWNM,CASTV68863,427.63,2015-04-07
03315F2HHVV,CHAUM62802,3422.93,2015-04-07
03145W2BXBQ,COHEG63313,121.99,2015-04-07
03185H3DHQK,CLAUK35279,1240.09,2015-04-07
03305H4GUYN,COLEE85169,177.4,2015-04-07
10174G1LLZG,CRUZC75935,450.74,2015-04-07
02275C8XMDO,COYLT46622,2479.34,2015-04-07
03305F3GWLU,DANIJ85339,160.5,2015-04-07
03245I4FFAU,FERRG78702,195.53,2015-04-07
03075H8ZVYT,FAZIS74612,1245.41,2015-04-07
03165H2CTUTB,FLANE69158,244.97,2015-04-07
03265W2FQJU,FLYNJ13170,1010.36,2015-04-07
04025E8HRQZ,FORDP71993,384.13,2015-04-07
03215N4DZNT,FRANE40950,904.15,2015-04-07
03135E4BSKH,GIANG48633,105.62,2015-04-07
02255G4XBRZ,GALLS10366,2481.32,2015-04-07
03215N4EEBH,GERRW19064,983.33,2015-04-07
03215N4EEBH,GERRW19064,951.23,2015-04-07
03265J2FSLZ,HARLG97973,1031.77,2015-04-07
03125C3BHPC,HALLA62937,159.53,2015-04-07
01255P4PBFP,HERBM98668,673.03,2015-04-07
03315N5HEWC,HANSG47429,37.4,2015-04-07
03245I2FFMK,HERNI20720,4635.33,2015-04-07
02165T2USEA,HIDAS35114,2415.94,2015-04-07
03095H9AJYQ,HERMC92729,120.31,2015-04-07
03275P3GBBM,HUNAW64540,127.2,2015-04-07
03265H7FTCE,IANAV80548,674.97,2015-04-07
03265G2FUDLA,ISHMS80728,171.87,2015-04-07
03015W2YIRL,IMPEG85784,1117.93,2015-04-07
03305K8GZBPB,JAINP67428,234.26,2015-04-07
03315K3HDNE,JACKN82839,316.94,2015-04-07
03085M3ACEI,JIMEL58018,636.44,2015-04-07
04025C3HRSW,KARSG82881,237.95,2015-04-07
02165R4UKYE,KENNG59483,1024.92,2015-04-07
03075L3ZYDV,KINGD57264,139.86,2015-04-07
030650JZNPU,KUSMA55407,677.91,2015-04-07
02285F3XVWR,KOLAD48360,2204.15,2015-04-07
03305T2GVZO,MASCG81956,85.85,2015-04-07
01195L4NMZF,MCCAM83574,1396.02,2015-04-07
11114T2TNOU,MEGLR17343,99.38,2015-04-07
030750CZXRF,MILOC19602,2072.57,2015-04-07
03185L4DKCM,MESSV37178,1564.56,2015-04-07
10053E7LFPZ,MONRT89578,726.74,2015-04-07
03035H2YVDI,MOOLC53038,87.05,2015-04-07
03315N5HFAGA,MUKHG86354,123.05,2015-04-07
04035P1HZIO,MOYEA88967,176.81,2015-04-07
03265C6FRAV,MORIS80321,106.3,2015-04-07
03305I4GYCB,NEWKM85522,515.97,2015-04-07
03305T1GWCO,OBRIO14429,734.11,2015-04-07
04025E4HTDD,OHHYU84232,107.18,2015-04-07
03305M3GWFO,PADII65428,302.81,2015-04-07
01105E6KVOS,OEHLM82088,2579.72,2015-04-07
03295C3GREE,PERLB74921,372.21,2015-04-07
030450TZCAP,PARKK54059,864.95,2015-04-07
03285N3GLMV,PASTS52924,1126.67,2015-04-07
03225I1EQSY,POPLS76783,611.78,2015-04-07
01105I6LAAH,QUINS82722,1468.72,2015-04-07
02255I6XBQH,QYTEN23664,1076.72,2015-04-07
03295J1GSIE,RIBBJ84134,144.41,2015-04-07
02145N3TSQC,REITR97789,456.33,2015-04-07
03295M3GMTQ,SIMPD63707,826.57,2015-04-07
03215N1EGZB,SMITR63851,1003.66,2015-04-07
02115I6SYGH,SONGC24507,958.1,2015-04-07
03205C7DVEO,SPINP70779,1238.45,2015-04-07
03295K1GPLJ,SPIRN84102,321,2015-04-07
03295K1GPLJ,SPIRN84102,85.55,2015-04-07
03205P4DXIJ,STANJ72835,243.4,2015-04-07
03205C6DVDK,SLASP27317,1866.44,2015-04-07
03295N5GNPV,SYBEM11758,1922.79,2015-04-07
03115P6BECJ,TALAK41134,1314.4,2015-04-07
04065K9IQNT,TEDEN92025,74.2,2015-04-07
03255N1FNAC,THOMK79855,770.4,2015-04-07
03215H5EDLM,TAMAM13832,1126.86,2015-04-07
03075H4ZVRR,VEGAM851Z2,575.66,2015-04-07
03225C5ENCL,URIAP55263,141.72,2015-04-07
03295H6GPBT,VILLR84008,511.66,2015-04-07
03255C3FLGI,WALDR79580,794.67,2015-04-07
02085H2SDZT,WILLT21208,1000.56,2015-04-07
02225K8WIFY,ZOTOE982Z6,212,2015-04-07
03275P1GAJU,ZUMBD07623,201.4,2015-04-07
03215H5EEHY,DOBSS74036,1254.24,2015-04-15
03175L3CWLP,DEVIA74971,129.6,2015-04-15
03095K4AMOQ,DIFIM60005,587.48,2015-04-15
04065K7IUVJ,ENDYV92719,1005.89,2015-04-15
03285P5GCLQ,EVANR90074,295.74,2015-04-15
02245E4WRLY,FERNJ60900,108.32,2015-04-15
04045C9IJBT,LEASA90643,206.09,2015-04-15
